지역,시군구,단지명,전용면적(㎡),계약년월,거래금액(만원)
,동구 신암동,이안동대구,84.92,202107,60400
,동구 신천동,동대구반도유보라,65.99,202107,52700
,동구 신천동,동서맨션,84.93,202107,29600
,동구 신천동,신천자이,76.51,202107,46000
,동구 신천동,신천휴먼시아5단지,84.87,202107,50700
,동구 신천동,신천휴먼시아5단지,84.87,202107,49800
,동구 신천동,신천휴먼시아5단지,84.87,202107,40000
,동구 신천동,우방푸른타운,84.04,202107,30000
,동구 신천동,우방푸른타운,84.04,202107,25800
,동구 신천동,우방푸른타운,84.21,202107,29000
,동구 신천동,우방푸른타운,84.04,202107,29750
,동구 신천동,현대,63.70,202107,31000
,동구 신천동,화성파크드림이스트밸리,84.99,202107,62000
,동구 신천동,화성파크드림이스트밸리,84.99,202107,53900
,동구 용계동,백자,70.78,202107,22000
,동구 용계동,해오름타운101동,84.52,202107,29800
,동구 율하동,대구율하2세계육상선수촌2단지,74.94,202107,42000
,동구 율하동,우방아이유쉘,84.99,202107,42000
,동구 율하동,율하휴먼시아11단지,84.94,202107,39000
,동구 율하동,율하휴먼시아8단지,84.64,202107,36500
,동구 입석동,강변해맞이타운,84.76,202107,22900
,동구 지묘동,태왕그린힐즈,84.86,202107,22700
,동구 지묘동,팔공보성타운3,85.00,202107,25300
,동구 지묘동,화성명산타운,84.96,202107,19200
,동구 지저동,태왕아너스리버파크,84.23,202107,37500
,동구 지저동,태왕아너스리버파크,84.23,202107,39000
,동구 효목동,DH아인스,84.03,202107,27300
,동구 효목동,동촌강나루타운,84.95,202107,33000
,동구 효목동,성림,74.94,202107,15150
,동구 효목동,진로이스트타운,84.90,202107,35500
,동구 효목동,청솔(288-3),84.96,202107,22600
,북구 관음동,동화훼밀리타운,84.70,202107,27400
,북구 관음동,동화훼밀리타운,75.16,202107,24800
,북구 관음동,동화훼밀리타운,75.16,202107,24700
,북구 관음동,칠곡서한맨션,84.81,202107,20100
,북구 관음동,칠곡서한맨션,84.81,202107,21800
,북구 관음동,칠곡서한맨션,84.81,202107,21000
,북구 관음동,칠곡서한맨션,84.81,202107,21000
,북구 관음동,칠곡한양2,84.95,202107,20500
,북구 관음동,칠곡한양2,84.95,202107,19100
,북구 구암동,부영3차,81.16,202107,28000
,북구 구암동,부영3차,60.22,202107,19500
,북구 구암동,부영5차,81.17,202107,27400
,북구 구암동,부영5차,81.17,202107,27100
,북구 구암동,부영5차,81.17,202107,29200
,북구 구암동,부영5차,81.17,202107,29600
,북구 구암동,부영6차,81.16,202107,27000
,북구 구암동,부영6차,81.16,202107,27000
,북구 구암동,부영6차,81.16,202107,28500
,북구 구암동,부영6차,60.22,202107,16430
,북구 구암동,부영6차,81.16,202107,27300
,북구 구암동,부영7차,81.17,202107,25900
,북구 구암동,칠곡동서영남,70.33,202107,20700
,북구 구암동,칠곡미래타운,84.99,202107,27200
,북구 국우동,부영1차,81.16,202107,28500
,북구 국우동,부영1차,81.16,202107,28600
,북구 국우동,부영1차,81.16,202107,27800
,북구 국우동,부영1차,60.22,202107,24950
,북구 국우동,부영1차,81.16,202107,30300
,북구 국우동,부영1차,60.22,202107,21700
,북구 국우동,부영1차,60.22,202107,21000
,북구 국우동,칠곡현대아파트,84.94,202107,23200
,북구 국우동,칠곡현대아파트,84.94,202107,24000
,북구 국우동,칠곡현대아파트,84.94,202107,23100
,북구 국우동,칠곡현대아파트,84.94,202107,24500
,북구 국우동,칠곡현대아파트,77.05,202107,20000
,북구 국우동,칠곡현대아파트,77.05,202107,22000
,북구 국우동,칠곡현대아파트,77.05,202107,18500
,북구 국우동,칠곡현대아파트,84.94,202107,21800
,북구 금호동,리버팰리스,84.75,202107,25500
,북구 금호동,리버팰리스,84.75,202107,25300
,북구 노원동1가,삼일펠리체,81.07,202107,24000
,북구 대현동,대구대현엘에이치3단지,84.26,202107,55000
,북구 동변동,유니버시아드선수촌2단지,83.47,202107,26700
,북구 동변동,유니버시아드선수촌2단지,83.47,202107,30800
,북구 동변동,유니버시아드선수촌2단지,83.47,202107,28000
,북구 동변동,유니버시아드선수촌2단지,73.28,202107,24500
,북구 동변동,유니버시아드선수촌2단지,73.28,202107,24800
,북구 동변동,유니버시아드선수촌2단지,73.28,202107,25400
,북구 동변동,유니버시아드선수촌2단지,73.28,202107,25800
,북구 동변동,유니버시아드선수촌2단지,83.47,202107,28750
,북구 동변동,주공그린빌8,71.43,202107,23700
,북구 동변동,주공그린빌8,71.43,202107,21500
,북구 동천동,부영그린타운(2단지),81.17,202107,36300
,북구 동천동,영남네오빌아트,84.85,202107,42000
,북구 동천동,영남네오빌아트,84.85,202107,44700
,북구 동천동,영남네오빌아트,84.85,202107,40800
,북구 동천동,영남네오빌아트,84.85,202107,42750
,북구 동천동,영남네오빌아트,84.85,202107,42500
,북구 동천동,화성센트럴파크,84.98,202107,42000
,북구 매천동,매천휴먼시아,84.58,202107,36500
,북구 매천동,청구장미마을,84.96,202107,23800
,북구 매천동,한신더휴웨스턴팰리스,84.83,202107,56000
,북구 매천동,한신더휴이스턴팰리스,84.99,202107,55000
,북구 복현동,복현3차서한이다음,84.91,202107,43500
,북구 복현동,복현3차서한이다음,75.92,202107,38800
,북구 복현동,복현푸르지오,85.00,202107,47600
,북구 복현동,복현푸르지오,75.27,202107,36000
,북구 복현동,복현화성,85.00,202107,30300
,북구 사수동,금호서한이다음,74.91,202107,29900
,북구 사수동,금호서한이다음,74.91,202107,32500
,북구 사수동,금호서한이다음,74.91,202107,32000
,북구 사수동,브라운스톤강북,84.82,202107,34500
,북구 사수동,이편한세상대구금호,84.92,202107,38000
,북구 사수동,이편한세상대구금호,74.80,202107,31500
,북구 사수동,이편한세상대구금호,84.91,202107,37000
,북구 산격동,산격거평,84.98,202107,24700
,북구 산격동,산격거평,84.98,202107,24700
,북구 서변동,동서리치모아,84.97,202107,25000
,북구 서변동,동서변월드메르디앙,84.97,202107,38000
,북구 서변동,동서변월드메르디앙,84.97,202107,33000
,북구 서변동,동서변월드메르디앙,84.97,202107,35500
,북구 서변동,서변청아람,84.82,202107,24250
,북구 서변동,서변청아람,84.82,202107,23500
,북구 서변동,화성리버파크1,84.93,202107,27600
,북구 읍내동,SD아이프라임강북,84.97,202107,31200
,북구 읍내동,SD아이프라임강북,84.96,202107,33000
,북구 읍내동,SD아이프라임강북,84.97,202107,31500
,북구 읍내동,SD아이프라임강북,84.97,202107,29750
,북구 읍내동,산호한양,84.95,202107,20000
,북구 읍내동,산호한양,84.95,202107,17600
,북구 읍내동,칠곡3차보성,84.99,202107,21900
,북구 읍내동,칠곡보성,74.33,202107,18900
,북구 읍내동,칠곡보성,84.98,202107,19500
,북구 읍내동,칠곡이편한세상,84.73,202107,41000
,북구 읍내동,칠곡한서타운,84.97,202107,18500
,북구 읍내동,칠곡한서타운,84.97,202107,20000
,북구 읍내동,학정역효성해링턴플레이스,84.80,202107,42500
,북구 읍내동,학정역효성해링턴플레이스,84.91,202107,44000
,북구 읍내동,현대2,84.95,202107,20000
,북구 칠성동2가,성광우방타운,84.93,202107,36500
,북구 칠성동2가,성광우방타운,84.93,202107,39500
,북구 칠성동2가,오페라삼정그린코아더베스트,84.97,202107,74000
,북구 침산동,강변일성트루엘,66.56,202107,47000
,북구 침산동,그랜드캐슬(102동),84.90,202107,30500
,북구 침산동,롯데캐슬오페라,76.94,202107,41250
,북구 침산동,롯데캐슬오페라,76.94,202107,45200
,북구 침산동,삼정그린코아,84.39,202107,47000
,북구 침산동,서경푸른마을,80.30,202107,14500
,북구 침산동,서경푸른마을,80.30,202107,14900
,북구 침산동,선학맨션,84.82,202107,27500
,북구 침산동,청구타운,84.93,202107,34000
,북구 침산동,청구타운,84.93,202107,33500
,북구 침산동,침산남영,84.96,202107,20700
,북구 침산동,침산동2차쌍용예가,84.94,202107,54500
,북구 침산동,침산동2차쌍용예가,75.98,202107,45800
,북구 침산동,침산화성파크드림,84.97,202107,62750
,북구 태전동,강북화성파크드림,84.93,202107,35500
,북구 태전동,강북화성파크드림,84.99,202107,36400
,북구 태전동,강북화성파크드림,84.99,202107,36500
,북구 태전동,강북화성파크드림,84.93,202107,34700
,북구 태전동,더트라움A,69.17,202107,23500
,북구 태전동,더트라움B,84.74,202107,24000
,북구 태전동,두성타운,67.92,202107,12700
,북구 태전동,두성타운,67.92,202107,12475
,북구 태전동,두성타운,84.93,202107,18800
,북구 태전동,두성타운,67.92,202107,13200
,북구 태전동,미진타운,84.94,202107,26700
,북구 태전동,우방타운,85.00,202107,24800
,북구 태전동,우방타운,85.00,202107,20700
,북구 태전동,우방타운,85.00,202107,24800
,북구 태전동,은마,61.88,202107,18000
,북구 태전동,은마,61.88,202107,19000
,북구 태전동,이진캐스빌,67.73,202107,36700
,북구 태전동,이진캐스빌,84.87,202107,42400
,북구 태전동,이진캐스빌,84.87,202107,46000
,북구 태전동,칠곡관음타운,84.96,202107,22700
,북구 태전동,칠곡관음타운,84.96,202107,22500
,북구 태전동,칠곡대백맨션,84.92,202107,19000
,북구 태전동,칠곡에덴타운,84.96,202107,20800
,북구 태전동,태전3우방타운,84.97,202107,23800
,북구 태전동,한일,84.96,202107,24500
,북구 태전동,한일,84.96,202107,23200
,북구 태전동,현대,84.95,202107,22000
,북구 태전동,현대,84.95,202107,23600
,북구 태전동,현대,84.95,202107,22600
,북구 태전동,현대,84.95,202107,21300
,북구 태전동,협성휴포레강북,72.94,202107,39400
,북구 태전동,협화맨션,84.97,202107,20000
,북구 태전동,협화맨션,84.97,202107,20000
,북구 태전동,화성파크드림와이드,84.99,202107,35750
,북구 태전동,화성파크드림와이드,84.99,202107,33000
,북구 태전동,화성파크드림와이드,84.76,202107,30700
,북구 태전동,화성파크드림와이드,84.76,202107,30700
,북구 팔달동,대백인터빌,84.95,202107,27700
,북구 팔달동,대백인터빌,84.95,202107,19950
,북구 학정동,칠곡1차한라하우젠트,84.97,202107,38800
,북구 학정동,학정청아람,84.66,202107,34900
,북구 학정동,학정청아람,84.66,202107,33150
,북구 학정동,학정청아람,84.62,202107,31500
,북구 학정동,학정청아람,84.66,202107,33000
,북구 학정동,학정청아람,84.66,202107,32000
,북구 학정동,학정청아람,84.66,202107,36300
,서구 내당동,네오젠,84.97,202107,23500
,서구 내당동,삼익뉴타운,84.88,202107,39700
,서구 내당동,코오롱맨션,84.74,202107,32200
,서구동,꽃동네,66.65,202107,30800
,서구동,중리롯데캐슬,84.98,202107,43300
,서구 평리동,칸타빌평리,84.50,202107,31200
,서구 평리동,평리광명아파트,73.79,202107,29800
,서구 평리동,평리롯데캐슬,84.96,202107,44900
,서구 평리동,평리윙스,83.63,202107,29000
,서구 평리동,평리푸르지오,84.93,202107,49500
,서구 평리동,평리푸르지오,84.92,202107,44800
,서구 평리동,평리푸르지오,84.92,202107,49900
,수성구 노변동,수성월드메르디앙,84.81,202107,60700
,수성구 두산동,대우트럼프월드수성,84.70,202107,87000
,수성구 두산동,대우트럼프월드수성,84.70,202107,97500
,수성구 만촌동,만촌3차화성파크드림,84.98,202107,119500
,수성구 만촌동,메트로팔레스2,74.91,202107,57000
,수성구 만촌동,메트로팔레스2,84.93,202107,60500
,수성구 만촌동,메트로팔레스3,74.91,202107,52700
,수성구 만촌동,메트로팔레스5,84.93,202107,69000
,수성구 만촌동,메트로팔레스5,84.93,202107,61300
,수성구 만촌동,메트로팔레스5,74.91,202107,53000
,수성구 매호동,매호청구하이츠빌,85.00,202107,30800
,수성구 매호동,매호화성파크드림,84.98,202107,40900
,수성구 매호동,매호화성파크드림,84.98,202107,40900
,수성구 매호동,시지서한타운2,84.82,202107,30500
,수성구 매호동,시지협화타운2,79.10,202107,24000
,수성구 매호동,시지협화타운2,84.84,202107,28000
,수성구 매호동,시지협화타운2,84.84,202107,28800
,수성구 범물동,"범물에덴,신화아파트",83.46,202107,34500
,수성구 범물동,범물영남,84.39,202107,47500
,수성구 범물동,청아타운,85.00,202107,39200
,수성구 범어동,e편한세상범어,84.96,202107,87000
,수성구 범어동,범어숲화성파크드림S,85.00,202107,94500
,수성구 범어동,범어에일린의뜰,84.96,202107,117220
,수성구 범어동,수성태왕아너스,84.84,202107,58000
,수성구 사월동,사월보성,84.99,202107,35000
,수성구 사월동,사월역파인누리1차,84.74,202107,27000
,수성구 사월동,사월역파인누리1차,84.74,202107,28500
,수성구 사월동,시지3차서한이다음,84.97,202107,50900
,수성구 사월동,시지3차서한이다음,84.97,202107,56300
,수성구 사월동,시지3차서한이다음,84.95,202107,52800
,수성구 수성동1가,동양엘레브,84.99,202107,56000
,수성구 수성동1가,수성롯데캐슬TheFirst,84.97,202107,88000
,수성구 수성동1가,수성롯데캐슬TheFirst,84.97,202107,96500
,수성구 수성동4가,수성태영데시앙,84.48,202107,86000
,수성구 시지동,고산노변타운,84.70,202107,51800
,수성구 시지동,고산노변타운,84.70,202107,52300
,수성구 시지동,은세계,84.46,202107,39700
,수성구 신매동,두성,84.97,202107,34700
,수성구 신매동,사월화성파크드림(1단지),85.00,202107,53500
,수성구 신매동,시지3태왕하이츠,73.44,202107,36500
,수성구 신매동,시지보성서한아파트,84.99,202107,47950
,수성구 신매동,시지태성맨션,84.98,202107,36800
,수성구 신매동,신매아이프라임,84.99,202107,56500
,수성구 신매동,신화빌라트,84.98,202107,44450
,수성구 신매동,태왕하이츠1,71.02,202107,33500
,수성구 욱수동,태왕4하이츠,84.71,202107,52300
,수성구 욱수동,태왕4하이츠,79.85,202107,42000
,수성구 지산동,(1197-20),84.98,202107,30000
,수성구 지산동,에덴타운,84.86,202107,37700
,수성구 지산동,영남맨션,84.90,202107,29000
,수성구 지산동,청구타운,84.90,202107,45000
,수성구 파동,대자연맨션2차,63.67,202107,28000
,수성구 파동,송원맨션,84.99,202107,31900
,수성구 파동,수성못코오롱하늘채,84.84,202107,48000
,수성구 파동,수성못코오롱하늘채,84.84,202107,50000
,수성구 파동,수성아이파크,69.97,202107,43000
,수성구 파동,청구하이츠,84.95,202107,28500
,수성구 파동,청구하이츠,84.95,202107,30000
,수성구 황금동,캐슬골드파크1단지,84.97,202107,75000
,수성구 황금동,캐슬골드파크2단지,84.97,202107,83000
,중구 남산동,보성황실타운,84.99,202107,40000
,중구 남산동,보성황실타운,84.99,202107,46000
,중구 남산동,보성황실타운,84.99,202107,47500
,중구 대봉동,대봉맨션,74.35,202107,52000
,중구 대봉동,청운맨션,84.93,202107,57000
,중구 대신동,동서,65.06,202107,33800
,중구 삼덕동3가,삼덕청아람,84.57,202107,69000
,중구 수창동,대구역센트럴자이,84.64,202107,64800
,중구 수창동,대구역센트럴자이,84.64,202107,72800
,중구 수창동,대구역센트럴자이,84.64,202107,71800
,중구 수창동,대구역센트럴자이,84.47,202107,67200
,남구 대명동,경북,71.28,202108,17800
,남구 대명동,동아대덕,72.78,202108,19800
,남구 대명동,보성청록타운,84.99,202108,31500
,남구 대명동,새한(1701-2),73.19,202108,37500
,남구 봉덕동,래미안웰리스트,84.94,202108,54000
,남구 봉덕동,발트하임,84.90,202108,39000
,남구 봉덕동,봉덕화성파크드림,69.65,202108,46500
,남구 봉덕동,앞산태왕아너스,84.98,202108,56000
,남구 봉덕동,앞산힐스테이트,84.99,202108,50000
,남구 이천동,대구이천주공1,84.98,202108,38300
,달서구 대곡동,삼성래미안1,84.95,202108,32000
,달서구 대곡동,삼성래미안1,84.95,202108,37000
,달서구 대곡동,삼성래미안1,84.95,202108,37000
,달서구 대곡동,수목원서한이다음,84.91,202108,49000
,달서구 대곡동,수목원제일풍경채,72.25,202108,46300
,달서구 대천동,월배힐스테이트,84.98,202108,48700
,달서구 대천동,월배힐스테이트,84.98,202108,50900
,달서구 도원동,강산타운,84.97,202108,35700
,달서구 도원동,나래마을,84.71,202108,30800
,달서구 도원동,대곡사계절타운,84.97,202108,27800
,달서구 도원동,롯데캐슬레이크,84.91,202108,40000
,달서구 도원동,롯데캐슬레이크,84.91,202108,39750
,달서구 도원동,미리샘마을,84.93,202108,29600
,달서구 도원동,미리샘마을,84.93,202108,29900
,달서구 도원동,미리샘마을,84.93,202108,31700
,달서구 도원동,서한이다음레이크뷰,84.94,202108,47500
,달서구 두류동,벽산타워,81.98,202108,36400
,달서구 두류동,진성두류타운,70.92,202108,22700
,달서구 본리동,성당래미안e-편한세상1단지,84.88,202108,51000
,달서구 본리동,성당래미안e-편한세상1단지,84.88,202108,53500
,달서구 본리동,신본리동서프라임S,84.66,202108,40000
,달서구 본리동,우성(62-2),82.01,202108,31000
,달서구 상인동,상인e-편한세상1단지,84.92,202108,72500
,달서구 상인동,상인동화아이위시,84.94,202108,30000
,달서구 상인동,상인아트빌리지,84.58,202108,23500
,달서구 상인동,상인역모아엘가파크뷰,84.89,202108,49500
,달서구 상인동,상인역신일해피트리,84.48,202108,50700
,달서구 상인동,상인푸르지오,84.28,202108,48300
,달서구 상인동,상인푸르지오,84.28,202108,44000
,달서구 상인동,송현주공3,66.56,202108,61880
,달서구 상인동,원영아트빌,84.48,202108,26550
,달서구 상인동,월촌화성타운,85.00,202108,38000
,달서구 상인동,월촌화성타운,85.00,202108,37800
,달서구 상인동,청구,84.99,202108,35900
,달서구 상인동,청구,84.99,202108,36500
,달서구 성당동,두산위브,84.99,202108,43700
,달서구 성당동,미래파크뷰102동,84.47,202108,36500
,달서구 성당동,성당에덴타운,75.84,202108,24500
,달서구 송현동,삼광,73.11,202108,17500
,달서구 송현동,송현리치타운,84.70,202108,23200
,달서구 송현동,송현역드림팰리스,84.32,202108,39800
,달서구 송현동,송현역드림팰리스,84.32,202108,39800
,달서구 송현동,송현제림,84.97,202108,33900
,달서구 신당동,한화꿈에그린,84.89,202108,31000
,달서구 신당동,한화꿈에그린,84.89,202108,34500
,달서구 용산동,성서2보성타운,84.95,202108,29300
,달서구 용산동,성서2영남우방타운,84.98,202108,40000
,달서구 용산동,용산2우방타운,84.94,202108,33500
,달서구 용산동,용산롯데캐슬,84.73,202108,57800
,달서구 용산동,용산영남,84.87,202108,30800
,달서구 용산동,용산현대우방,75.36,202108,29000
,달서구 용산동,우방죽전타운,84.97,202108,43400
,달서구 용산동,청구블루빌,85.00,202108,34800
,달서구 용산동,한마음,84.98,202108,32800
,달서구 월성동,월성동코오롱하늘채2단지,84.92,202108,47000
,달서구 월성동,월성래미안,84.97,202108,50000
,달서구 월성동,월성래미안,84.97,202108,54700
,달서구 월성동,월성보성1,84.99,202108,33000
,달서구 월성동,월성보성1,84.99,202108,31500
,달서구 월성동,월성보성1,84.99,202108,30700
,달서구 월성동,월성자이,84.73,202108,52500
,달서구 월성동,월성푸르지오,84.92,202108,53000
,달서구 월성동,태왕아너스월성,79.98,202108,48000
,달서구 유천동,대구월배2차아이파크,84.54,202108,58000
,달서구 유천동,대구월배2차아이파크,84.22,202108,60000
,달서구 유천동,대구월배2차아이파크,84.54,202108,60000
,달서구 유천동,월배쌍용예가,84.98,202108,50300
,달서구 유천동,진천역AK그랑폴리스,84.92,202108,49500
,달서구 유천동,진천역AK그랑폴리스,84.85,202108,56000
,달서구 유천동,진천역AK그랑폴리스,84.85,202108,56000
,달서구 유천동,진천역AK그랑폴리스주상복합,84.75,202108,45700
,달서구 유천동,진천역AK그랑폴리스주상복합,84.75,202108,45900
,달서구 유천동,진천역AK그랑폴리스주상복합,84.75,202108,48400
,달서구 유천동,화성맨션,84.98,202108,25000
,달서구 이곡동,성서2동서화성,73.36,202108,28700
,달서구 이곡동,성서무지개타운,84.99,202108,30500
,달서구 이곡동,성서청남타운,84.98,202108,22300
,달서구 이곡동,초원그랜드빌,84.08,202108,17000
,달서구 이곡동,한샘,84.98,202108,32000
,달서구 이곡동,한샘,84.98,202108,32250
,달서구 장기동,장기영남네오빌비스타,85.00,202108,40000
,달서구 장기동,장기파랑새마을,84.98,202108,37800
,달서구 장기동,장기협성휴포레,69.94,202108,42250
,달서구 장기동,코오롱하늘채,84.94,202108,40000
,달서구 진천동,귀빈1차,84.95,202108,35000
,달서구 진천동,귀빈1차,79.02,202108,28000
,달서구 진천동,우방맨션,84.97,202108,27000
,달서구 진천동,월배역포스코더샵,84.96,202108,56100
,달서구 진천동,진천대동,85.00,202108,24000
,달서구 파호동,삼성명가타운,84.97,202108,35800
,달서구 파호동,삼성명가타운,84.97,202108,32400
,달서구 파호동,삼성명가타운,84.97,202108,36500
,달서구 파호동,삼성명가타운,84.94,202108,36000
,달서구 파호동,삼성명가타운,84.94,202108,33300
,달서구 호산동,삼성한국형,84.91,202108,29500
,달성군 가창면,가창중석타운,84.98,202108,27250
,달성군 가창면,가창중석타운,84.98,202108,28000
,달성군 구지면,달성화성파크드림,84.90,202108,19800
,달성군 구지면,달성화성파크드림,84.97,202108,18400
,달성군 구지면,달성화성파크드림,84.90,202108,20250
,달성군 구지면,달성화성파크드림,84.97,202108,19250
,달성군 구지면,대구국가산단ZOOM파크,60.92,202108,21700
,달성군 구지면,대구국가산단ZOOM파크,84.48,202108,27000
,달성군 구지면,대구국가산단ZOOM파크,60.92,202108,21900
,달성군 구지면,대구국가산단반도유보라아이비파크,68.75,202108,22000
,달성군 구지면,대구국가산단반도유보라아이비파크,84.96,202108,26900
,달성군 구지면,대구국가산단반도유보라아이비파크,84.96,202108,27800
,달성군 구지면,대구국가산단반도유보라아이비파크,75.19,202108,23400
,달성군 구지면,대구국가산단반도유보라아이비파크,68.75,202108,22350
,달성군 구지면,대구국가산단반도유보라아이비파크,68.75,202108,23000
,달성군 구지면,대구국가산단반도유보라아이비파크,68.75,202108,22700
,달성군 구지면,대구국가산단반도유보라아이비파크2,74.96,202108,25300
,달성군 구지면,대구국가산단반도유보라아이비파크2,74.96,202108,25300
,달성군 구지면,대구국가산단반도유보라아이비파크2,74.96,202108,24300
,달성군 구지면,대구국가산단디에트르더센트럴,76.49,202108,24110
,달성군 구지면,대구국가산단영무예다음,67.94,202108,23000
,달성군 구지면,대구국가산단영무예다음,67.94,202108,21690
,달성군 구지면,모아미래도에듀퍼스트,77.80,202108,26210
,달성군 구지면,대구국가산단반도유보라아이비파크3,74.26,202108,23000
,달성군 구지면,대구국가산단반도유보라아이비파크3,74.26,202108,22500
,달성군 논공읍,우신미가뷰,75.91,202108,24400
,달성군 논공읍,우신미가뷰,75.91,202108,23500
,달성군 논공읍,우신미가뷰,75.91,202108,24400
,달성군 논공읍,우신미가뷰,84.86,202108,28400
,달성군 논공읍,우신미가뷰,84.86,202108,28400
,달성군 다사읍,강창우방타운,84.95,202108,23800
,달성군 다사읍,다사동의센트럴파크,84.98,202108,46900
,달성군 다사읍,다사동의센트럴파크,83.06,202108,57900
,달성군 다사읍,다사동의센트럴파크,84.98,202108,45900
,달성군 다사읍,다사동의센트럴파크,84.98,202108,42900
,달성군 다사읍,대실역동화아이위시,84.93,202108,45000
,달성군 다사읍,대실역청아람1단지,84.99,202108,40500
,달성군 다사읍,대실역청아람1단지,84.99,202108,40000
,달성군 다사읍,대실역청아람1단지,84.99,202108,40000
,달성군 다사읍,대실역청아람2단지,84.99,202108,42000
,달성군 다사읍,대실역청아람2단지,84.99,202108,41800
,달성군 다사읍,대실역청아람2단지,84.95,202108,43900
,달성군 다사읍,죽곡삼정그린코아더베스트,74.88,202108,42600
,달성군 다사읍,죽곡삼정그린코아더베스트,66.05,202108,40000
,달성군 다사읍,죽곡삼정그린코아더베스트,66.05,202108,42100
,달성군 다사읍,죽곡하우젠트아너스빌,85.00,202108,43200
,달성군 다사읍,서재보성1,84.95,202108,20000
,달성군 다사읍,서재우방타운,84.98,202108,20000
,달성군 다사읍,서재화진금봉타운,84.85,202108,21500
,달성군 다사읍,신성서진흥더블파크,85.00,202108,30300
,달성군 다사읍,신성서화성파크드림,84.89,202108,31400
,달성군 다사읍,에코폴리스 동화아이위시,75.58,202108,38000
,달성군 다사읍,에코폴리스동화아이위시2차,63.89,202108,32500
,달성군 다사읍,에코폴리스동화아이위시2차,63.89,202108,32900
,달성군 다사읍,에코폴리스동화아이위시2차,63.89,202108,32900
,달성군 다사읍,에코폴리스동화아이위시2차,75.85,202108,38000
,달성군 다사읍,에코폴리스동화아이위시2차,75.85,202108,38000
,달성군 다사읍,에코폴리스동화아이위시2차,63.89,202108,33200
,달성군 다사읍,에코폴리스동화아이위시2차,75.85,202108,38000
,달성군 다사읍,에코폴리스동화아이위시2차,63.89,202108,32900
,달성군 다사읍,에코폴리스동화아이위시2차,63.89,202108,33200
,달성군 다사읍,에코폴리스동화아이위시2차,63.89,202108,32500
,달성군 다사읍,에코폴리스동화아이위시2차,63.89,202108,32500
,달성군 다사읍,에코폴리스동화아이위시2차,63.89,202108,29000
,달성군 다사읍,에코폴리스동화아이위시2차,63.89,202108,29000
,달성군 다사읍,에코폴리스동화아이위시2차,63.89,202108,32200
,달성군 다사읍,에코폴리스동화아이위시2차,63.89,202108,32500
,달성군 다사읍,에코폴리스동화아이위시2차,75.85,202108,31900
,달성군 다사읍,에코폴리스동화아이위시2차,63.89,202108,32900
,달성군 다사읍,에코폴리스동화아이위시3차,62.46,202108,31500
,달성군 다사읍,에코폴리스동화아이위시3차,76.40,202108,37700
,달성군 다사읍,에코폴리스동화아이위시3차,62.46,202108,34200
,달성군 다사읍,에코폴리스동화아이위시3차,76.40,202108,38000
,달성군 다사읍,에코폴리스동화아이위시3차,76.40,202108,36800
,달성군 다사읍,에코폴리스동화아이위시3차,62.46,202108,34200
,달성군 다사읍,에코폴리스동화아이위시3차,62.46,202108,32200
,달성군 다사읍,에코폴리스동화아이위시3차,62.46,202108,32200
,달성군 다사읍,에코폴리스동화아이위시3차,62.46,202108,34200
,달성군 다사읍,에코폴리스동화아이위시3차,62.46,202108,34200
,달성군 다사읍,에코폴리스동화아이위시3차,62.46,202108,33600
,달성군 다사읍,에코폴리스동화아이위시3차,62.46,202108,31700
,달성군 다사읍,다사세천한라비발디,74.04,202108,35500
,달성군 다사읍,다사세천한라비발디,62.68,202108,32100
,달성군 다사읍,다사세천한라비발디,62.68,202108,30100
,달성군 다사읍,다사세천한라비발디,74.04,202108,35900
,달성군 다사읍,북죽곡엠코타운더솔레뉴,84.99,202108,37900
,달성군 다사읍,북죽곡엠코타운더솔레뉴,84.99,202108,38000
,달성군 다사읍,북죽곡엠코타운더솔레뉴,76.57,202108,37200
,달성군 다사읍,북죽곡엠코타운더솔레뉴,69.18,202108,34600
,달성군 다사읍,북죽곡엠코타운더솔레뉴,76.57,202108,36900
,달성군 다사읍,북죽곡엠코타운더솔레뉴,84.99,202108,38000
,달성군 다사읍,북죽곡엠코타운더솔레뉴,69.18,202108,34600
,달성군 다사읍,북죽곡엠코타운더솔레뉴,76.57,202108,37200
,달성군 다사읍,현대썬앤빌대구,65.26,202108,28000
,달성군 다사읍,현대썬앤빌대구,65.26,202108,28700
,달성군 다사읍,현대썬앤빌대구,84.88,202108,35000
,달성군 다사읍,강창태성그린시티,84.79,202108,25800
,달성군 다사읍,강창태성그린시티,84.79,202108,27400
,달성군 다사읍,강창태성그린시티,79.27,202108,21000
,달성군 다사읍,죽곡 한신 휴 플러스,84.98,202108,53700
,달성군 다사읍,협성휴포레 죽곡,84.96,202108,51000
,달성군 옥포읍,옥포대성베르힐4단지,84.86,202108,39300
,달성군 옥포읍,옥포대성베르힐4단지,84.96,202108,36200
,달성군 옥포읍,옥포대성베르힐4단지,84.86,202108,38600
,달성군 옥포읍,옥포이진캐스빌8단지,85.00,202108,37500
,달성군 옥포읍,옥포이진캐스빌8단지,85.00,202108,33500
,달성군 옥포읍,옥포제림뉴타운,84.87,202108,16900
,달성군 옥포읍,달성삼환나우빌,84.99,202108,24500
,달성군 옥포읍,미진이지비아,84.96,202108,32500
,달성군 유가읍,대구테크노폴리스화성파크드림,67.43,202108,27500
,달성군 유가읍,대구테크노폴리스화성파크드림,77.43,202108,30000
